"prev_30_40","prev_40_50","prev_50_60","prev_60_70","prev_70_80","prev_80_100","inc_cancer_30_40","inc_cancer_40_50","inc_cancer_50_60","inc_cancer_60_70","inc_cancer_70_80","inc_cancer_80_100","stage_1","stage_2"
0.000365589772943142,0.000585779727226168,0.000771154177142987,0.00117824695189605,0.0015896161253179,0.00210331128618575,12.7633907762013,18.8300458046788,27.2577160868068,42.6712966134117,53.6163630336561,75.2555498425557,0.346296296296296,0.653703703703704
0.000368195538169934,0.000612808501137632,0.000824424648517319,0.00126001060889789,0.00176242909198328,0.00238129422577559,12.2480611349733,19.5639243092588,28.2481563130778,43.658031719613,59.4881908679321,79.71962632279,0.344009489916963,0.655990510083037
0.000453696458290019,0.000637949813698744,0.000800954915796693,0.00118163655516369,0.00161736411656894,0.00200576124026713,14.0018044247617,20.2072109246128,28.5993309143743,41.1053808618175,55.5622488884618,69.4262033147084,0.347983142685129,0.652016857314871
0.000339382901878166,0.000501714826898948,0.000686245392836009,0.000966455112801723,0.00120480952525643,0.00168131150086303,12.1452104281242,16.0926892332724,23.1670201742838,31.0882585370662,44.0466683237184,56.9260694372918,0.347760060744115,0.652239939255885
0.000367103670837283,0.000603281052606325,0.000809095891007143,0.00123646042829809,0.00175395834572089,0.00245586378234142,13.2770974312249,19.6710165409217,30.1313258437368,45.1445727296372,64.4095485511923,82.9730593966889,0.339909808342728,0.660090191657272
0.000406946149675798,0.000569689306496236,0.00068823461987797,0.00104764853373717,0.00135831702958802,0.00170051531509601,13.3834230859412,19.5747121287381,26.2772704880533,39.367216588969,47.7681261218395,65.4291486961064,0.33916990920882,0.66083009079118
0.000496945849546152,0.000737915002099991,0.000975561668217415,0.00143902130024056,0.00199372691555275,0.00263862813335812,13.3814581911156,20.3055488796075,29.4760101400847,43.677842040012,58.7177386823426,76.5473810560918,0.340140023337223,0.659859976662777
0.000384094337077264,0.000555201592744312,0.000698103922099337,0.00104816490149562,0.00141830299420892,0.0018489482472695,13.4868607990446,20.8354660490349,28.5951220755181,42.4531199778289,58.2451266209934,75.0622047514481,0.357771260997067,0.642228739002933
0.000394837897935992,0.000560195750395979,0.000694337846084283,0.00107691276787738,0.0012631260787586,0.0017602789476334,11.8371100390406,18.4112329151679,24.5004632225966,36.0190732692253,45.6587515796929,62.3658872835783,0.343273231622746,0.656726768377254
0.000419633292867238,0.000575805446754418,0.000710045592031138,0.00104716976547806,0.00138616930923656,0.00172858401622303,15.03107436022,19.3641513288607,28.1539415504291,40.8465486842662,52.2121487919677,70.5798576201954,0.356489945155393,0.643510054844607
0.000537801628426311,0.000751866670584023,0.000995359251760555,0.00131056794486677,0.00173413858558598,0.00220002654787219,17.0954066430078,22.6376195211083,29.7224590764232,43.9714107987436,57.1912517771569,71.9543786408288,0.348577802565533,0.651422197434467
0.000482283843117015,0.000676528504270755,0.000856874735023152,0.00123290690201296,0.001676708409833,0.00209630602392325,14.6200128979769,20.1017416689414,28.6000685918962,41.9670020661535,55.2405506071252,70.1442056092088,0.358208955223881,0.641791044776119
0.000456260030009646,0.000729709094756092,0.000986649738027314,0.001497645412958,0.00203917562399363,0.00278595529330257,13.1748376963275,18.7249533831173,27.3671540609509,45.131675516451,56.9364784302824,79.4012404469705,0.351254480286738,0.648745519713262
0.00047704510314939,0.000763829780576558,0.0010545705679585,0.00158624660726531,0.00222023443308035,0.00312890246112301,13.4841566892525,19.4621067001066,29.8006895116879,45.4000863440045,63.795707533365,85.9287186649426,0.346629213483146,0.653370786516854
0.00035122735276752,0.000473615638803306,0.000548760794232426,0.000879921315772624,0.000995513200516345,0.0014015376744659,12.8681600712769,17.4653677617101,24.830625215747,35.646471752199,44.3956828779827,58.710529101569,0.352982456140351,0.647017543859649
0.000441603522318063,0.000626852803491088,0.000797777074780022,0.00116774685955131,0.00159059449623678,0.00205084102908778,13.5900368683208,20.3105651562811,28.9285923400916,41.9579567322261,56.8110702260293,71.6438529886998,0.351576442593694,0.648423557406306
0.00034064072588095,0.00056103410643379,0.00076903163722679,0.00115738063652459,0.00149185205083723,0.0020239323308761,11.1143795973307,18.0873746364616,25.039241976453,37.2340090300241,49.2933215109761,70.4993901341814,0.347325660121869,0.652674339878131
0.000454560479895816,0.000622587087151466,0.000762190993087474,0.00112899613936483,0.00146351315762979,0.00182876746356634,14.208805760475,19.5761569755615,26.9401820635525,39.9806336587963,48.8767354840276,64.1820924067118,0.36624203821656,0.63375796178344
0.000402435187961624,0.000681740781972647,0.00094254384639265,0.00143920447870925,0.00201899933940101,0.00280409068081962,11.8354075262836,19.2458384430543,27.6968274173119,46.1146348019586,59.9648311226558,81.4611933506145,0.34762184380505,0.65237815619495
0.000487247855029099,0.000664102270342709,0.00079930902748841,0.00118177652183257,0.00151853899777306,0.00189913760539094,14.7235573443222,18.9426989392744,27.051028792424,38.5059271673117,45.711725509908,61.725034535916,0.337908496732026,0.662091503267974
0.000594269271479423,0.000838407270691975,0.00108748531199607,0.00153482018819871,0.00207685040585471,0.00264190149694516,14.413125162155,19.9959434370369,29.041625891966,41.5944472120528,54.2771299080389,70.6231272942852,0.353577871316897,0.646422128683103
0.000455097176102455,0.00063711143462129,0.000815558722086727,0.00114268245804558,0.00153979460107127,0.00198759657610717,16.1648705579104,22.1051901236799,29.6021422889149,43.8376030100123,59.4063595599143,73.9166226841794,0.34814398200225,0.65185601799775
0.000484393134188042,0.000686694126036896,0.00089019934755074,0.00117014942289839,0.00154267743269194,0.00194698503863253,17.1984906770986,22.6370391403568,28.9494960043495,43.1060598473705,56.5563387933361,68.2350714019919,0.369256948383437,0.630743051616563
0.000379002952220821,0.000621438563207729,0.000833454640745561,0.0012661756832876,0.0017198641795446,0.00228989892338047,12.2474393005921,19.354851152524,27.3672442400684,42.6639992245552,56.4497899761587,78.2027748421464,0.373706634205721,0.626293365794279
0.00037064486033544,0.000575705839768916,0.00074826556514377,0.00113800007599884,0.00157870046558843,0.00216998450574964,13.2789148600755,20.5147547338488,30.0217515887434,44.7733778839342,61.5525219536319,79.7431763977854,0.343181818181818,0.656818181818182
0.000370684879198451,0.000555369060957506,0.000709915497187186,0.00107971125173599,0.00129542612123205,0.00180385486752198,12.4549601399967,17.8827938084419,23.171896126454,35.1474744706942,46.1255931500495,63.098045678115,0.34180790960452,0.65819209039548
0.000302134967125805,0.000487437272415312,0.000713830690766428,0.00104147804478829,0.00135277434917148,0.00195682953775613,10.4966117117091,17.3511250786744,23.602412046589,34.6447758161078,50.6936126688888,71.4047429872148,0.350278551532033,0.649721448467967
0.000463107459114874,0.00066827589868341,0.000878677342288984,0.00127538218428274,0.00174250402761775,0.00235277044461719,14.3094300667884,21.1525411640912,30.8101986705159,44.8061417403877,61.9260597833047,77.8822102619273,0.349860724233983,0.650139275766017
0.000291359889885485,0.000498381019275838,0.000725816336999759,0.00111705212160829,0.00148012639206614,0.00208247109751172,10.600103585472,18.2984282940004,25.8150501827028,39.8261294577085,55.6391295900082,79.6339842640437,0.362364907819453,0.637635092180547
0.000262134637590949,0.000453312257687493,0.00067156754559031,0.00104986752481909,0.00142839146989089,0.00204261414166543,10.188074655662,18.5079345260462,26.3653632496144,42.1558311667062,59.7543767623094,84.3247926195471,0.353874313605857,0.646125686394143
0.000241610263890925,0.000453831602392967,0.000703027276844838,0.00103461897506626,0.00150868951844429,0.00222931826466994,8.23191633666101,17.031590216871,25.9121178192533,38.0784313081301,56.716488722106,82.2760574877325,0.345573770491803,0.654426229508197
0.000373857499602086,0.000596107378245994,0.000787282432460796,0.00119466933483302,0.00162667745725505,0.00217940433318983,13.0725727455308,19.2527609192642,27.8121156375621,44.1528457602624,57.1130787129788,78.9526522764984,0.371054198927933,0.628945801072067
0.000300966118936157,0.000541650859241939,0.000803772325740604,0.00126235490933808,0.00178040569856354,0.00256094873720363,10.1873792342656,18.0851161708537,26.2500251830273,41.2948790236145,60.3871102588446,86.5400970653467,0.346813725490196,0.653186274509804
0.000285305661812751,0.000458252720497803,0.000651891755151717,0.00101607686271464,0.00129961830525715,0.00182894525857751,11.4234320326623,17.8774098981033,25.5942747970641,41.0576758609891,54.6900077440493,75.216180586838,0.355867346938776,0.644132653061224
0.000386113611804002,0.000599987217132518,0.000837069549198828,0.00125469597800454,0.00158734650467174,0.00225964214170951,11.0120344347305,17.459016819152,24.2686464281619,35.0251894610413,48.6661435707698,68.5095835065121,0.341020265548567,0.658979734451433
0.000544108029377987,0.000772695670599611,0.00104329169412452,0.00145843330668415,0.00198649744646862,0.00265550051831784,15.6491578370721,22.314080208014,30.1518594481397,46.0493091851113,60.6804497474806,77.4136914879408,0.327092511013216,0.672907488986784
0.000461584893032283,0.000723958451993112,0.000976536561334812,0.00150272693183806,0.00191155638828195,0.00264363410087604,11.9387039487257,18.0909001609136,24.8251512407647,39.0861977844978,50.8853892479646,70.0195517486819,0.348344370860927,0.651655629139073
0.000378343090586912,0.000613634379671351,0.000899770314640187,0.00134882683975256,0.00177455092179834,0.00255313626602867,9.98189420807549,17.5609668990329,24.7062850067338,35.8789546270809,51.0240002460299,72.2015127923942,0.34156378600823,0.65843621399177
0.000424906623462799,0.000680897881796685,0.000920781300396408,0.00141474849450723,0.00193866833537533,0.00267562480386982,13.3799095946947,18.7236720690562,27.5897925977271,44.8899886053264,57.7533828831237,80.221520923516,0.338479809976247,0.661520190023753
0.000420152948233682,0.000601101448027147,0.000740969626128192,0.00111048399844001,0.00147513141721637,0.00186715932253427,13.2806536979412,19.7838144090281,28.1538414536439,41.088353490443,52.0405222695454,71.2841118295337,0.363859864781807,0.636140135218193
0.000416348452490099,0.000606593903095151,0.000780805101262136,0.00116566545392741,0.00159973318215117,0.00214392585864689,14.0006716480803,21.1524602823893,30.2556592733181,43.3238422378845,62.3848942668727,76.5854438765817,0.343714609286523,0.656285390713477
0.000439697482758531,0.000678758540974922,0.000920301048445984,0.00139180539492246,0.00170770634963638,0.00245043487656251,11.630181998906,17.1446946850631,24.4906591898541,35.7550294715525,46.1234933790708,68.9805402569091,0.352694191742477,0.647305808257523
0.000352130313342707,0.000618226712682321,0.000848233542144234,0.00129142726231887,0.00185103264115997,0.00261164348064624,12.1441606653026,20.0910165792932,29.0241358318567,45.881863449317,64.5560304830428,86.9106118571845,0.346674182638106,0.653325817361894
0.00031208880986015,0.000565522484089831,0.000834448964950141,0.0012877338759418,0.00182470300174222,0.00259704338444385,10.5991546434698,18.611196597308,26.3623672944378,44.3652124464373,59.9167454494499,86.0664084836964,0.358343337334934,0.641656662665066
0.000292158767986542,0.000505226316947308,0.000734969495442143,0.001106118867703,0.00148220975395727,0.00205266317152216,10.3936051843393,17.6668390141495,25.5905957395562,38.0958363061951,52.9421218243305,76.4170995049072,0.357659434582511,0.642340565417489
0.000306797189992782,0.000574995899260821,0.000868351586909835,0.00136192059659251,0.0019697107486817,0.00291101680995218,8.95187997158716,17.8717465063291,25.5814083183024,40.6629440199659,60.2058738832869,90.4491740724901,0.350247524752475,0.649752475247525
0.0004538156538041,0.000659619980265246,0.000867409647823638,0.00126537836123015,0.00171922215032543,0.00232770808612618,13.8985641280518,20.9431469806722,30.5857384596504,44.3039979764284,61.1218963635612,77.5741890572214,0.371751412429379,0.628248587570622
0.000453486435153693,0.000748918998264642,0.00103545904381779,0.00157177368723221,0.00221445232178231,0.00306210519482287,12.5565380411317,19.2504046524381,27.8131393258489,46.9839042481236,61.0906677062765,82.4849851597612,0.344907407407407,0.655092592592593
0.000348560232247343,0.000582516288932822,0.000867689092680589,0.00135025687199408,0.00180052816569028,0.0026220804621257,10.1873529401529,17.9807253423852,26.1373524947028,39.3207777758966,57.1967114623331,81.3321003935456,0.357233502538071,0.642766497461929
0.000230730214033267,0.00045785319402642,0.000712748717095464,0.00100752850260849,0.00147867869334464,0.00221359296078472,7.30532998907789,16.8181575515643,24.2530606202,35.7350343314995,54.6279919467393,82.2278488442253,0.358554873892297,0.641445126107703
0.000362747027171453,0.000640707385984166,0.000957950701299736,0.00145949892780745,0.00201618692906945,0.00296258802755149,9.26073158757339,17.345928243977,24.700695636759,38.3280689466388,54.4950317649548,80.0733649293045,0.352084712111185,0.647915287888815
0.000563491493926246,0.000821385870457073,0.00110298749500807,0.0015998829673607,0.00219898235960857,0.00292248300305018,13.485538538259,20.8346836425123,29.7021406316033,44.0594129640795,60.4867591921176,75.363457171755,0.341013824884793,0.658986175115207
0.000275041211448432,0.000426504865730484,0.000621622815902087,0.00086839666027891,0.00112406857452548,0.00160787600250069,10.7024959930779,17.0347500075208,23.2718195049258,33.0492671893579,47.2107285429032,65.2627971249265,0.352470930232558,0.647529069767442
0.000462954578627607,0.000666609427065123,0.000843703575369075,0.00126724683632347,0.00170016226989052,0.00213053858207144,13.4853994584474,19.3609473989325,28.370614203302,40.9611452442212,51.7213765973743,70.8489605877699,0.340148698884758,0.659851301115242
0.000324683250933624,0.000546932914354423,0.000737070087249002,0.00114057152314893,0.00160581243345957,0.00225437948482418,12.7624218733564,19.1431032449484,29.1303916078426,44.6400959512517,62.6572429167238,82.7063439054939,0.33716915995397,0.66283084004603
0.000411045910226735,0.000612713838922249,0.000790645256913068,0.00117486166660119,0.00161498941044627,0.00212731627987522,12.9709149198792,20.099259305886,29.2593809112121,42.3304514830458,57.9269138525606,77.0404564921015,0.34982332155477,0.65017667844523
0.000402246135635225,0.00063374461000894,0.000837222626398396,0.00126996086187089,0.00163576943792671,0.00216008976001821,12.3508087909614,18.5121383982163,25.3758570277401,41.1803652617189,49.4773912427906,70.7934458372873,0.353055916775033,0.646944083224967
0.000309954810475455,0.00055446251401444,0.00081110505346243,0.00122005159460822,0.00166924074034926,0.00233826118535167,10.0846479568986,17.3481675368644,25.2552680839562,38.0899030767994,53.2481033690825,78.8283736832243,0.353795379537954,0.646204620462046
0.000500346262919923,0.000747119213062441,0.00101030613440575,0.00148016464677678,0.0020256419074492,0.00278111917142233,13.1758110466466,21.2532983981389,30.2456426835899,45.6445985549924,61.5747836015653,79.3072962328888,0.360720315137873,0.639279684862127
0.000328280765816617,0.000568761199571932,0.000857515874617772,0.00111866197294589,0.00163424744292214,0.00236744853890332,7.61451341793543,15.3490886313958,21.9386658293081,29.1015000651982,49.2205546448982,64.4839466259133,0.359937402190923,0.640062597809077
0.000393160092542966,0.000645564717164823,0.000900537698179889,0.00140147394213954,0.0018605540157566,0.0026180973525399,11.8357009229122,18.7214163849902,26.4796683840301,44.1358500806804,54.713187737757,82.6275420436829,0.371951219512195,0.628048780487805
0.00025602562587297,0.000446952910126236,0.000670463474025695,0.00103897505109722,0.00142140579119596,0.00208438025210394,9.46683732298555,18.6105488652693,25.4773883945376,40.1854367500665,57.521728345241,82.7965965233153,0.346616065781151,0.653383934218849
0.000413725539169918,0.000680921296602344,0.000921407703042897,0.00140979504602665,0.00182238750667742,0.00246432519232655,11.4243568812059,18.6164328070994,24.7123722384019,39.2072529717603,51.2085044135027,74.2012540693786,0.354754098360656,0.645245901639344
0.000260597479972373,0.000488831831993546,0.000736444715584202,0.00116341612847036,0.00163882302034156,0.0024386642331365,9.67235020205941,18.1895650481111,26.6890376032547,41.2887414430981,62.278514719803,90.738435650091,0.368135184067592,0.631864815932408
0.000390398690022557,0.000607936625887361,0.000795988468973008,0.00121437117773191,0.00152305392421845,0.00203429738067827,12.7632895849303,17.9888028190022,24.8296542871304,38.7270468130668,49.1547355776037,67.1011663438946,0.349832775919732,0.650167224080268
0.000414009459727898,0.000585201390385414,0.0007484177068396,0.00109572408655781,0.00149023157276915,0.00197217106457897,14.104675305666,21.3660194887377,28.9314186719948,43.5711333802642,60.1745401492478,74.1239707649902,0.350201265094882,0.649798734905118
0.000316936931420158,0.00053820776325689,0.000750059822529689,0.00115331724709975,0.00156876685405487,0.00213723203674195,11.3209506068476,18.7188709828293,25.926475254392,44.0131907491306,54.8698423138097,80.663584361884,0.355953115360888,0.644046884639112
0.000328897635282134,0.000491369983274353,0.000611233415915607,0.000958751041983944,0.00118790404397689,0.00158818260211699,11.8375100862761,19.1474913108362,26.3762412956889,40.3296753544194,49.1708215268314,66.1246367058035,0.365234375,0.634765625
0.000508233924482882,0.000766709314361867,0.00101680391348242,0.00153607912305448,0.00187767192444372,0.00263693176591774,12.24868855275,17.4617049859522,24.2740885572734,35.6406094508045,45.657246675992,67.514597497559,0.349195241427572,0.650804758572428
0.000251552855425598,0.000454579631725403,0.0006843632993769,0.000991190944957611,0.00136222904750187,0.00197458008358455,9.15828583273733,17.240880071912,24.808345378855,36.1106152990424,53.3620464719288,77.309416751991,0.367139959432049,0.632860040567951
0.00031730831986405,0.000547896095256446,0.000791951320967212,0.00116650763174453,0.00153840697041707,0.00214983154801847,10.3941397292601,17.036537383345,24.7073328428143,37.1063389239771,50.3901159843438,73.4184791293275,0.355343771272975,0.644656228727025
0.000447420722339389,0.000620603504597959,0.000763577686931566,0.00114626126425522,0.0015239310324878,0.00185436820213444,14.4138357664738,19.3622164743026,28.1532030159629,40.1085489916569,50.6334895681928,69.1583240742881,0.342007434944238,0.657992565055762
0.000405386495005983,0.000587022974337857,0.000752275719694339,0.00111400543260331,0.00151560603188754,0.00204724406493353,13.5891233890924,20.942178428861,29.591607391416,44.3056336440795,60.7938784312685,75.1349486205647,0.362700228832952,0.637299771167048
0.00042926070837799,0.000642676880796827,0.00083326845476037,0.00124563266912181,0.00162335622315702,0.00209648459031282,12.455619238658,19.1485765775508,26.933733153364,41.4465718416688,50.1317598731034,70.8183828349376,0.359949302915082,0.640050697084918
0.000268395600963945,0.000505875377682026,0.000766660157143862,0.00122442524523714,0.00179002247390136,0.00269589346152705,9.67216355989597,18.608158082197,26.9097857975476,44.7313677771631,64.0259389869256,94.4530304900014,0.344586728754366,0.655413271245634
0.000238924639654188,0.000448470478330294,0.000687982524595803,0.00105404788314876,0.00151222578443109,0.00226860060629075,8.74620326337707,17.9770137921069,25.8034358941154,40.5455946080032,59.74127425724,88.2351676120576,0.355985037406484,0.644014962593516
0.000348071601749986,0.000616783201166833,0.000869169441781915,0.00133506517951149,0.00193097208163868,0.00289241042912001,12.1448527476188,20.6159951581504,31.2311019543563,47.9803245210914,69.8274960445094,102.487302948873,0.36150234741784,0.63849765258216
0.000437096680033781,0.000606754636557046,0.000752673584879445,0.00107840275044371,0.00145543378973369,0.00182014273811224,16.1657293337229,20.841918035803,29.271643094087,41.7295970379869,57.628619179804,69.1934698367367,0.346915017462165,0.653084982537835
0.000283365679317343,0.000465911602206443,0.00069017231837141,0.00103747532789132,0.00135982900229172,0.00193829743828252,10.0852147818855,17.7691641980981,24.5941619822085,37.3554744489695,52.4538243978568,74.4322824901434,0.350335570469799,0.649664429530201
0.000374170970922888,0.000609268781284087,0.000825345395665441,0.00128068827688716,0.00167553226263508,0.00228555219157948,11.5273086647913,18.7231117355668,25.0473653862971,39.3429777309721,53.1160532422914,72.9951895146844,0.342430149447693,0.657569850552307
0.000408810402352105,0.000632965378236631,0.000842141943777684,0.00125251043962665,0.00173169470784542,0.0023539197111754,13.1755543374929,20.3040437364109,29.3592169520059,43.546358636809,62.193788081126,76.5620250735485,0.356481481481481,0.643518518518518
0.00044040693307254,0.000670338066728543,0.000891892903217661,0.00132448045369922,0.00182219847526281,0.00247491571426899,13.3812341383839,19.9888817382926,29.2516312763709,43.7955863413765,59.5099299610177,77.8077682953398,0.343404997094712,0.656595002905288
0.000413484879931347,0.000618563660921335,0.000793844734251616,0.00122245064844715,0.00152352379138256,0.00205700330138027,12.4554747640749,19.253951924083,26.1587174661821,40.7021068485901,49.6481287134998,65.4026522931957,0.350455136540962,0.649544863459038
0.000275213006991054,0.000529028301628522,0.000820931412236164,0.00122599701706742,0.00176650702149366,0.0026293857508734,7.81965176078349,16.8175453592667,25.906429266098,39.0545577107828,56.6930176906137,86.9511886482065,0.362281270252754,0.637718729747246
0.000393654496899124,0.00058276284708862,0.000742954829282938,0.00111547954216052,0.00149581233766519,0.00193536075801721,12.7643338079941,19.5702251950591,27.4846602042398,42.3158315868381,52.2080108529887,74.285337892475,0.350091968117719,0.649908031882281
0.000452197891381928,0.000659199064013624,0.000850863524965781,0.0012535692426623,0.00168293967191919,0.00216333204581473,13.073983955942,19.4659593798637,28.5898791291978,42.3145175167393,53.4721036001857,72.8248567187206,0.358880778588808,0.641119221411192
0.00039255547256254,0.000686022032533379,0.00101235070564581,0.0015896706014191,0.00221090337255771,0.00323997007058572,10.9080148836815,18.5080798215471,27.5768167862209,45.4807299423578,62.4608417517839,89.7695577988498,0.367073880162885,0.632926119837115
0.000448082215664609,0.000674202175325141,0.000878721381732697,0.00129470039041609,0.00178337176207233,0.00232701833513113,12.9702171284917,19.7817087048952,28.7014948988663,42.9341924421391,55.6971177576737,76.3035591691514,0.353257621040048,0.646742378959952
0.000360473184304338,0.000581105733890418,0.000798910639865059,0.00124589658198684,0.00160140026330834,0.00223850498747584,12.0416444318115,17.7763663900569,25.5979766947044,39.8274779030043,55.0051849346956,73.4819471965128,0.351282051282051,0.648717948717949
0.000336895809701918,0.000561378218117036,0.000748500140268796,0.00114058065629583,0.0015991417273598,0.00224860184978585,13.2776696879182,19.5670671422121,29.2495689781415,44.6575696199061,63.9473901439574,82.9673773838224,0.34584755403868,0.65415244596132
0.000496234294124265,0.000693918514901686,0.000885631377878136,0.00124975515999846,0.00168608366409428,0.00216363037518888,15.7538572452651,20.9442083575633,29.4873901177768,42.8352417662128,58.2731224961847,70.6557719194812,0.348152424942263,0.651847575057737
0.000336966743727153,0.000566920986046385,0.000837821885516399,0.00131755480642726,0.00176416880496211,0.00256726153240546,10.3933969649419,18.192056477591,26.3664572125587,41.6694077487097,59.2826928374098,84.0722201533367,0.357888275015347,0.642111724984653
0.000544452801572384,0.000786593205319344,0.00110714170700855,0.00148819786595279,0.00203121968637229,0.00284067255156171,17.2980920303974,24.5293461828038,34.3590314017427,48.5378311933903,65.3213141312228,87.5724067233414,0.369587109768379,0.630412890231621
0.000361271095862374,0.000565144632947528,0.000748508845332785,0.00114875014796184,0.00144009497562533,0.00198379388076715,12.659776400224,17.4606273859941,24.2728334654878,37.2427735680096,48.8275217272225,67.5512699665799,0.342194955691888,0.657805044308112
0.000449586655665365,0.000687140239609169,0.000897806274260156,0.001384518384106,0.00171471972012219,0.00234839497591243,12.8656237619915,18.3018064899224,25.488993546154,38.357559010505,50.1110084566753,66.1011216351873,0.3550099535501,0.6449900464499
0.000639469902162476,0.000874240609656435,0.00122037713251538,0.00150492022551688,0.00195795415056865,0.00249262153327633,18.0244381023617,23.2754441897138,31.8282439805962,42.6262894632382,54.6791286837991,70.7629528468162,0.353038674033149,0.646961325966851
0.000283045706866323,0.000439458391875659,0.000640435145121374,0.000926001351525147,0.00116201676995452,0.00168479967829454,10.8063185257716,17.3526610959021,24.1548869187418,33.7866241905153,48.799242962891,67.2657627130978,0.35031847133758,0.64968152866242
0.000298100908249179,0.000485183335386544,0.000699281953892438,0.0010825557776734,0.00140813765238179,0.00198256285117258,10.8059644906154,18.1944841025552,26.036920313977,39.4503774184038,54.043709922819,73.9408065168146,0.349967595593001,0.650032404406999
0.000354114671630289,0.000616397769586608,0.000892428520834343,0.0013947739810508,0.002026156420785,0.00304219271350636,11.4236412164495,20.2998655688456,28.9129411429518,47.8507378211938,68.3901630336847,96.7681593078512,0.339479392624729,0.660520607375271
0.000464004950099549,0.000703828349409329,0.000909928314326486,0.00139705363989384,0.00172000826467383,0.00232968957516321,12.6602558641985,18.0925655210612,25.2672852318895,37.860537692396,49.4654065963423,65.5986437343487,0.359249329758713,0.640750670241287
0.000350540537555782,0.000548774002683891,0.000716133396411933,0.00109268585981774,0.00134711635200718,0.0018515485584794,12.4542329924115,17.8812149046511,24.1633339993713,37.1154972735134,48.1914127812798,68.0228898506924,0.351020408163265,0.648979591836735
0.000348688445868809,0.000648775293322298,0.000988118104853525,0.00158709334872733,0.00230476105052839,0.00347995622832477,9.26065126914462,18.5035402055081,27.2402799775036,44.2470578373686,65.1574729580492,95.2212812720507,0.350958744915747,0.649041255084253
0.000315548207938555,0.000524157621799956,0.000766141554146125,0.0011126455162036,0.00144175070941842,0.00208744257613265,10.3936535392501,16.9290784642555,23.7114356625497,35.2555621427225,49.4252005443728,72.4146560978782,0.357990230286113,0.642009769713887
