"1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","1.10","1.11","1.12","lp"
5.81751005689715,54.0775382898327,1.79475015431123,149.937822771986,0.046965439603504,0.272658100998058,0.791043174492028,2.4429830389163,0.706066016759422,-0.0499305941300819,-0.046103290738408,-0.0198271655312082,-253.771755411701
5.55870804906186,54.973704680685,1.83516041025048,148.983599543572,0.0530062307279737,0.257069987376413,0.892355937031077,2.50330712366984,1.43790877307327,-0.0494952251965331,-0.0468266779268983,-0.021775630394592,-248.274527815085
5.46270417746292,52.6982479598004,1.91316830099737,146.942614329884,0.0481537684555111,0.263233098961362,0.802254371825106,2.66679166108796,1.00035969669857,-0.0493134856357508,-0.044113032114472,-0.0240543938143929,-253.400865002626
5.51092698063639,52.7436826168617,1.90195295495648,148.831528048261,0.0540947293232493,0.24481002820603,0.76186276515419,2.78542848736265,0.769613820434438,-0.0499822403675412,-0.0458380332808699,-0.0208766691842221,-251.040984189212
5.52366486313592,52.5509552743116,1.93600600739109,149.066122166857,0.05034378953798,0.318335202413913,0.719176989402701,2.46889354320861,0.7202006045221,-0.0495419235554206,-0.046725196411318,-0.0216434639970407,-251.246289911415
5.73007766599601,54.4596401261917,1.82050349592486,149.716468403587,0.0525330880032914,0.27521269164855,0.741036843597771,2.79141377491862,1.15543271579428,-0.0499909179233417,-0.0439126932532231,-0.0223502750504217,-253.101737819027
5.85497996376017,54.6160022840094,1.77281842800852,149.900773855097,0.0472717969823362,0.250167766669038,0.841074274665046,2.6870422688552,1.11917341447003,-0.049858934833418,-0.0445433945080012,-0.0209952849570292,-250.001587621778
5.78701393357489,54.1650977868364,1.77806594956474,146.28898876793,0.0435107122688505,0.195407742592272,1.26766602826088,2.36392068977878,0.801229611345981,-0.045759183208861,-0.0404345737191651,-0.0205590817938952,-250.050110408909
5.47429046122646,53.1243512541791,1.91133948223985,149.650855932779,0.0535395001809937,0.278764678951024,0.733813393321518,2.74278221720719,0.748930034932155,-0.0489991344483576,-0.0433534541930581,-0.0225280503324263,-248.271675972946
5.77145927192166,53.3967915346165,1.81525601167944,148.241761505311,0.0450666329482346,0.216050853166759,1.01350808567458,2.58016469237951,0.879906776073222,-0.0489461052853286,-0.0402066945163612,-0.0207115412502502,-247.513227248454
