"iter","draw","step","prevalence_preclin_71","prevalence_preclin_80","prevalence_preclin_92","incidence_clin_2","incidence_clin_7","incidence_clin_12","incidence_clin_17","incidence_clin_22","incidence_clin_27","incidence_clin_32","incidence_clin_37","incidence_clin_42","incidence_clin_47","incidence_clin_52","incidence_clin_57","incidence_clin_62","incidence_clin_67","incidence_clin_72","incidence_clin_77","incidence_clin_82","incidence_clin_92","stage_distr_1","stage_distr_2","stage_distr_3"
1,22,0,0.000448986573163431,0,0,0,0.0517882628133782,0.51109424769434,2.82541084474719,11.0256199384818,31.6330272605917,73.7240863869219,143.428096516026,242.79621178335,335.150897417842,355.820962301954,264.447815751136,120.620867285369,29.4161619364185,3.12318419348818,0.129400562172957,0,0,0.758983396864384,0.208053557473006,0.0329630456626102
1,23,0,0.0851063829787234,0.102475928473177,0.104310344827586,0,0,0,0,0,0,0,0.00568192669908486,0.0175800898107451,0.0305478301440053,0.103630521846368,0.420508542405681,0.825649769853706,2.50888785332766,5.99056378678252,13.9293227451163,28.2448059510503,69.598141399693,0.785555829430614,0.186344589598225,0.028099580971161
1,24,0,0.000152632917832613,0,0,0,0.00517882628133782,0.109520040501894,0.757639398517864,3.28182069136069,13.0713700072574,37.0732720073392,89.2484603202887,176.976075450965,286.766545460992,338.45137813203,249.876161367785,91.7692536541162,12.905924005036,0.573451420558885,0,0,0,0.789502968280384,0.17787327057304,0.0326237611465759
1,25,0,0.0219268025777165,0.0204330836860957,0.0192933175635718,0,0.00517882628133782,0.0677981340595194,0.278853323414071,0.992533806299531,2.01539136149725,5.32664615727314,9.76941713871457,18.0752388346484,29.6770495706826,46.7633968027751,66.4647789539157,93.1560309117582,123.364117754118,151.294433671557,175.444833584167,186.220687313105,167.362105773767,0.78647889327501,0.177317827803265,0.0362032789217255
1,26,0,0.235706580366775,0.262678803641092,0.282746160794941,0,0,0,0,0,0.00543212300829176,0.0110845838827468,0.0397735087739005,0.140641038608478,0.397123668533747,0.835532416773519,1.87132989092417,3.91623232590734,8.55014457319178,14.8905696539887,28.0836066846414,47.0738860293112,89.4736311577364,0.770347394540943,0.205086848635236,0.0245657568238213
1,27,0,0,0,0,0,0,0.0104304783651074,0.310421007138799,2.69479378524506,16.03200168596,71.6065693527077,234.083445600424,541.877526881746,654.267959492038,230.268676588854,9.06951665860314,0,0,0,0,0,0,0.74718462829496,0.221810885758588,0.0310044859464518
1,28,0,0.0241365274155372,0.0087572471678432,0.00154632244184483,0,0,0.0417219159867991,0.24728459736247,1.16862526823908,3.55818117680456,10.7646475724206,25.4599284181943,53.4892266987746,99.149997716993,167.156051911218,249.644408516792,317.0891187724,323.968509182218,253.993288618571,135.515339296971,42.7907051325026,5.26040573810529,0.744551928873887,0.220622099318324,0.0348259718077887
1,29,0,0.00797963423822462,0.00060800833840007,0,0,0,0.0104304786038143,0.0578750601563649,0.405547886117253,1.91756767493758,7.0391780369227,21.8071422932214,57.2414463737028,129.347913338184,255.595111832855,419.881316379934,521.842334586882,423.040725547119,179.106656575473,29.3439868899882,1.43686435361655,0,0.773874338695642,0.190409450395435,0.0357162109089229
1,30,0,0.0238979118329466,0.028037962905527,0.0303819444444444,0,0,0.0104304783651074,0.0368295866280733,0.128067675592473,0.412843564181126,1.14727081706449,2.17058479318531,5.15733440327513,9.47807180735964,17.3206263406545,28.633570986625,45.7327306536947,67.9202439563826,95.9327982987982,133.082109501019,171.329583819591,214.561935413572,0.80084736962346,0.16347172319259,0.0356809071839498
1,31,0,0.0134892086330935,0.0181268882175227,0.017496079887761,0,0,0,0,0,0.00543212238700846,0.0221691616220953,0.0738650820652991,0.316442285711871,0.92866239490746,2.17630704511713,6.02777080716831,13.8268408422909,30.2162732878493,60.9052083034618,110.38706969464,194.282603632193,320.23310043597,0.798105172812201,0.165054633083551,0.0368401941042485
1,32,0,0.0201970443349754,0.0126279863481229,0.0197899838449111,0,0,0,0.00526136718098584,0.00533614444291715,0.0217284991550573,0.0665075440105828,0.204549891282133,0.521547428963136,0.861468274370909,1.95610761875231,3.7919396186332,6.51983405762067,10.4940465047164,17.4643152590466,26.2103066195926,36.5724190896222,58.6086276092202,0.775987588017663,0.191788996300274,0.0322234156820623
1,33,0,0.00920223172233896,0.0120439988861041,0.010172490048651,0,0.00517882642727337,0.12516591312406,0.310421887303262,1.02988826091332,1.91217791684339,4.20696416865637,7.30839132966879,12.0175716323377,18.6163839777361,27.4163635207769,38.6889692922638,52.4011760384616,66.690729198592,85.4425902338136,104.503350995578,125.948089932766,143.961102052675,0.758746797567129,0.211468132126024,0.0297850703068469
1,34,0,0.0455426356589147,0.0514661879114303,0.0556291390728477,0,0,0,0,0,0.0162963671610254,0.0221691679781076,0.119320679347313,0.363323979109928,0.708718932163952,1.64518405632638,3.29422376397309,6.15005679098852,11.0329254295757,19.0974347255578,29.532219150484,44.4654035673406,68.534989930333,0.763774258309168,0.199643096140977,0.036582645549855
1,35,0,0.0135297654840649,0.0160254680839583,0.0145635017492474,0,0.00517882639817135,0.0260762083110363,0.157841156371103,0.480255341391488,1.29830182372298,2.53849490846618,5.6768756490168,10.1345596476557,17.4332956513176,27.9548005856769,42.429594797361,62.1397708933799,83.5302641603705,113.87909218673,144.847642180512,176.507091313272,209.768400455786,0.777325409593854,0.191942738943428,0.0307318514627179
