"iter","draw","step","prev_30_40","prev_40_50","prev_50_60","prev_60_70","prev_70_80","prev_80_100","inc_cancer_30_40","inc_cancer_40_50","inc_cancer_50_60","inc_cancer_60_70","inc_cancer_70_80","inc_cancer_80_100","stage_1","stage_2"
1,45,0,0.0827919295509911,0.121107766808832,0.159654517707666,0.201079691288329,0.239185317388238,0.280123731367899,409.161053766789,620.092108374423,824.095560514901,1016.04014666244,1189.35994394311,1399.40780811012,0.340062199604184,0.659937800395816
1,46,0,0.0765364383865607,0.106661822675605,0.135658964602685,0.16454971721376,0.192830926700813,0.221848616881518,300.226907017823,435.425297581765,559.549707824689,691.159810016697,790.287956293265,907.800109198087,0.395593758469818,0.604406241530182
1,47,0,0.0651418377158791,0.104743549600154,0.149096770271038,0.199910566525007,0.249420347755932,0.305554442148215,363.691554018381,610.140189913159,889.454515413034,1149.39193753881,1420.41883093733,1715.0676043064,0.415030503236806,0.584969496763194
1,48,0,0.185862438882424,0.226086389717273,0.258632340516362,0.287464367350991,0.310700435167217,0.330874449039026,1058.64872639487,1263.0121783929,1451.96220470353,1599.62643206937,1658.10772278279,1769.83894265389,0.34242053789731,0.65757946210269
1,49,0,0.135975794598734,0.180140843705123,0.223019171457405,0.261273779610793,0.296297461456279,0.330136540170194,845.581786638907,1115.68937647656,1372.08943986035,1573.14738374794,1780.03429407829,1907.96356208473,0.373174942761701,0.626825057238299
1,50,0,0.0995627701036877,0.145646025315653,0.196829626921126,0.244963206311995,0.29223435160333,0.341551801756532,742.559690099842,1137.36642309903,1475.26486053247,1814.38032877925,2105.92286814877,2308.19382701896,0.44325794136714,0.55674205863286
1,51,0,0.0423615392403492,0.0652384567223855,0.0919499626189836,0.119808897017661,0.149641679229215,0.18474246301078,219.885139182103,346.861918534318,495.232913540865,664.530575953136,810.22433845322,988.596410732668,0.345823174643911,0.654176825356089
1,52,0,0.152287102769197,0.217645376878295,0.283435441103258,0.347745197627485,0.408412184221439,0.469497704704664,770.813559611125,1107.34727340759,1438.71936693934,1724.00129432793,1970.65052602601,2165.17763354878,0.417264594669372,0.582735405330628
1,53,0,0.163070641822575,0.203756526245298,0.240406235219755,0.272127948448148,0.299573344652823,0.324946435420701,710.949452876772,881.40216442474,1016.32587136732,1142.179458511,1239.50382287097,1315.03010855848,0.378683671145525,0.621316328854475
1,54,0,0.0456104716232738,0.0672642211782628,0.0908804426128349,0.116639184505858,0.142966721251924,0.169466797668905,358.691194147298,544.994002397441,744.044522883822,931.111108887618,1132.26968733433,1307.89484218887,0.44805511522985,0.55194488477015
