"iter","draw","step","Prevalence.of.precancerous.lesion","Cancer.incidence","Stage.at.diagnosis","tot_dist","n_good"
1,39,0,0.0396724169140724,-1.35527297560229,-0.0775831006180392,1.35807138124739,1
1,40,0,-0.211769320785839,0.142223552134398,-0.116403544095638,0.280398946299459,1
1,41,0,-0.797535261733342,-0.918353072152861,-0.129043579334324,1.22314639524796,0
1,42,0,-3.11736555372816,-3.44439560934224,-0.0685908144099887,4.64613105810075,0
1,43,0,-0.501466246626943,-0.602699876226002,-0.0234074905231535,0.784387307343473,0
1,44,0,-1.52664339823153,-2.32528477995474,-0.0176097059528644,2.78170801397213,0
1,45,0,-1.95544634913114,-1.08276204351223,-0.0692489474845141,2.23627804262547,0
1,46,0,0.107174937668279,0.103640697359665,0.00112493523855646,0.149094355670119,3
1,47,0,-1.10479610068249,-0.713393251511832,-0.0397428657633995,1.31570659752277,0
1,48,0,0.0753907601664798,-0.870525223020931,-0.0287160228061599,0.874255420686613,1
1,49,0,-0.865875059613915,-1.0123631985745,-0.00425639977787642,1.33215501411377,0
1,50,0,-2.1306145630388,-0.841138765707307,-0.0121791485508131,2.2906726459859,0
1,51,0,-0.573559693580596,-1.01853661144951,-0.084318604002215,1.17196295928847,0
1,52,0,-0.321704230976699,-0.657699716185877,0.000100925698252518,0.732162918403608,1
1,53,0,-1.9168482067304,-0.630880918635765,-0.00375878331948399,2.01800195976027,0
1,54,0,-1.62468626280027,-0.622152788459391,-0.101904214183108,1.74271742218524,0
1,55,0,-1.51040248441985,-0.561857509413679,-0.0090357825089706,1.61154620510606,0
1,56,0,-0.531854936897156,-0.328511502693738,-0.0539253238531717,0.627453123234434,0
1,57,0,-1.46106213306788,-1.45781321607642,-0.0382715179583933,2.06431263105634,0
1,58,0,-0.273185958531991,0.0177171025737873,0.0000085697343328131,0.27375986509365,2
1,59,0,-2.09505423099365,-0.665154340711336,-0.0569395072101841,2.19884620545705,0
1,60,0,-0.899868023498801,0.162448212027729,-0.0126279956308936,0.91450060009838,1
1,61,0,-0.830909685897131,-0.681389133933827,0.00267657171461143,1.07457397232434,1
1,62,0,-2.62459885750132,-2.47597124808695,-0.00720743426901341,3.6081857950027,0
1,63,0,-0.197578080767563,0.047637056949781,-0.0240671556173638,0.204659754651814,1
1,64,0,-0.877010428248106,-1.55573761514088,-0.159873838481938,1.79304948694985,0
1,65,0,-0.557096155481322,0.133807696414843,-0.186377505706322,0.602492490165003,1
1,66,0,-0.78310449148324,-0.696983907220378,-0.0312242346909027,1.04881560073134,0
1,67,0,-1.40863382434378,-0.508173548055749,-0.104636395915877,1.50114568959153,0
1,68,0,0.0707940254573479,-1.79739167988245,-0.163964727579327,1.80624280672374,1
1,69,0,-1.26597485552595,-0.529598179794329,-0.00535290601367373,1.3722956024371,0
1,70,0,0.0804571905768806,0.271707912161184,-0.00558238772974105,0.283424967318123,2
1,71,0,-1.84924030092515,-1.17365077026042,-0.210622928886453,2.20034266405742,0
1,72,0,-3.51464744967889,-0.948930738479572,-0.00776671331802649,3.64050498747103,0
1,73,0,-0.989682820890392,-0.346953235126931,-0.0296339338567785,1.04915528086477,0
1,74,0,-1.54155833040419,0.245513684240678,-0.00635223348488094,1.56099948944842,1
1,75,0,-0.328568551412613,-0.517363846541531,0.0000563694763873572,0.612880613058652,1
1,76,0,-0.434938863980681,-0.645298803868469,-0.0289826788267201,0.778731248472062,0
1,77,0,-0.473202019575539,-0.978393213629257,0.000264119354586902,1.08681806277094,1
1,78,0,-1.1775319727929,-1.03015565871761,-0.00465295101525515,1.56455229317866,0
1,79,0,-0.270826330650747,0.142195105374135,-0.112327059443218,0.325858431913721,1
1,80,0,-2.70095885175142,-1.3955877778223,-0.0366543717533401,3.04042554709534,0
1,81,0,0.0350469926772651,0.0743172349877682,-0.153573183808468,0.174172517628405,2
1,82,0,-0.56869893269872,0.197343630229668,-0.111728652343818,0.612246907872513,1
1,83,0,-4.16476640751652,-0.911469387501326,-0.0757047860077572,4.2640106576033,0
1,84,0,-0.262245336880662,-4.06911376760383,0.0000172456776667625,4.07755557542949,1
1,85,0,-0.508136343036305,-3.52447240810166,-0.0312878146680584,3.56105142141067,0
1,86,0,-0.953938754817522,-1.28386194240419,-0.0260039358582457,1.59968023047632,0
1,87,0,-0.85254505947662,-0.379314102644463,-0.15219776018805,0.94545038215087,0
1,88,0,0.0917562020575262,-0.430314531702508,-0.23234073966126,0.497566092209579,1
1,89,0,-2.41480968291194,-1.28012573565427,-0.00489621966988044,2.73313952749155,0
1,90,0,-0.930895484656218,-0.522172966979016,-0.0698309911043091,1.06962955181484,0
1,91,0,-0.208293533551765,0.0812233481552227,-0.0224789274546385,0.224696975023109,1
1,92,0,-3.10444863009726,-2.11326116936515,-0.269121131980424,3.76508967363829,0
1,93,0,-1.04058436848082,-2.28623832781196,-0.0583646214925683,2.51258988864578,0
1,94,0,-0.158820184482959,0.00138186019653778,0.00213069414661157,0.158840487264269,2
1,95,0,-2.15812680732523,-1.47957223539479,-0.176828773167034,2.62257768831863,0
1,96,0,-0.683442856233425,-0.66560317071155,-0.00531991421227789,0.954017830066606,0
1,97,0,-1.16685720695753,-1.10478126413202,-0.0230642916126718,1.60705611120256,0
1,98,0,-1.26614933335056,0.334729706334071,-0.00495263119473521,1.30965745109258,1
1,99,0,-0.183941174303729,-1.43278123001392,-0.0628746027765468,1.44590788930649,0
1,100,0,-2.92736814387997,-1.75257828197587,-0.00727535430075602,3.41190090932268,0
